FECHA CREACIÓN;No. REQUERIMIENTO;DESCRIPCION REQUERIMIENTO ;APLICACIÓN;MÓDULO;GERENCIA;AREA;USUARIO;EMPRESA CONSULTORA;CONSULTOR;ESTADO REQUERIMIENTOS;FECHA ASIGNACIÓN;FECHA ESTIMADA DE ENTREGA;FECHA DE CIERRE;OBSERVACION
#N/D;8000001410;PRUEBA CREACIÓN SOLICITUD MODIF;SAP;MM-IS;;;;;;CERRADO;;;;
#N/D;8000001412;PRUEBA CREACIÓN SOLICITUD MODIF;SAP;MM-IS;;;;;;CERRADO;;;;
#N/D;8000001413;PRUEBA CREACIÓN SOLICITUD MODIF;SAP;MM-IS;;;;;;CERRADO;;;;
#N/D;8000001414;PRUEBA CREACION DESARROLLO;SAP;MM-IS;;;;;;CERRADO;;;;
#N/D;8000001415;PRUEBA CREACION DESARROLLO;SAP;MM-IS;;;;;;CERRADO;;;;
#N/D;8000001418;PRUEBA 2 CREACION DESARROLLO;SAP;MM-IS;;;;;;CERRADO;;;;
#N/D;8000001419;PRUEBA 2 CREACION DESARROLLO;SAP;MM-IS;;;;;;CERRADO;;;;
#N/D;8000001436;REQUERIMIENTO SOLICITUD AJUSTE PROGRAMA;SAP;MM-IS;CONTRALORIA;LOGISTICA;;;;CERRADO;;;;
#N/D;8000001443;REPORTE DE TRANSFERENCIAS;WEB;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001444;MODIFICACION PROGRAMA CARGUE ZCDFI_DCTOS;WEB;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;;;CERRADO;;;;
#N/D;8000001445;CONF TRANSACCIONES FBCJC2 - F110 - F111;VOCOLLECT;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;;;CERRADO;;;;
#N/D;8000001446;AMPLIACION DEL CAMPO REGISTRO INVIMA;;SD-IS;ADMINISTRATIVA;SISTEMAS;;;;CERRADO;;;;
#N/D;8000001447;ERROR TRANSACCIONES ZVA01 Y ZVA02;VOCOLLECT;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001448;MODIFICACION TRANSACCION ZVA01;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001450;DESARROLLO CONSECUTIVO FALTANTES DE PEDI;WEB;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001451;CONFIGURACION NOTA SAP 1760771;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
#N/D;8000001453;ERROR CX_SY_ARITHMETIC_OVERFLOW;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001454;NO SE GENERA LA CANT DE STICKER A IMPRIM;;PP-IS;CONTRALORIA;LOGISTICA;;;;CERRADO;;;;
#N/D;8000001457;REQUERIMIENTO ARCHIVO PLANO RETURNPOOL;;SD-IS;CONTRALORIA;CONTRALORIA;;;;CERRADO;;;;
#N/D;8000001463;MODIFICACIÓN DESARROLLO CONSECUTIVO SIP;WEB;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001466;CREACIÓN NUEVO MOTIVO DEVOLUCIONES A PRO;SAP;MM-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
#N/D;8000001467;REQUERIMIENTO VALES DOMILICIOS;WEB;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001469;INCONVENIENTE TIEMPOS DE RESPUESTA ZCDMM;SAP;MM-IS;CONTRALORIA;LOGISTICA;;;;CERRADO;;;;
#N/D;8000001482;CAMBIO DATOS INFORMATIVOS  FACT EMITIDA;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
#N/D;8000001483;AJUSTE INFORMACION CUPO CREDITO ASOCIADO;;SD-IS;CONTRALORIA;CARTERA;;;;CERRADO;;;;
#N/D;8000001487;AJUSTE ACTA DE RECEPCION MEDICAMENTOS;WEB;SD-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
#N/D;8000001493;GENERAR VINCULO ENTRE PROGRAMAS DEL EXTR;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;;;CERRADO;;;;
#N/D;8000001494;DESARROLLO PARA LA EXPEDICIÓN ONLINE DE;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
#N/D;8000001496;CREAR INDICADOR RETEICA FACTURACION NTI;SAP;FI-BL-IS;NTI;IMPUESTOS – NTI;;;;CERRADO;;;;
#N/D;8000001499;SECUENCIA ACCESO CLASE DOC PARA CONDICIÓ;SAP;MM-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
#N/D;8000001500;AMPLIAR LA FUNCIÓN DE LA TRANSACCIÓN ZCD;SAP;MM-IS;CONTRALORIA;LOGISTICA;;;;CERRADO;;;;
#N/D;8000001502;MODIFICAR GENERACION DE EDI E IMP DE OC;SAP;MM-IS;COMERCIAL;COMPRAS;;;;CERRADO;;;;
#N/D;8000001525;ACTIVAR ESTRUCTURA INFOMACION AÑO 2013 Y;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
#N/D;8000001533;ACTUALIZACIÓN DE CUPOS PUNTUALES PARA DE;SAP;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001535;TRAZA CREACIÓN PROGRAMA REPORTE DE RECIB;SAP;MM-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001536;TRAZA MODIFICACIÓN RECIBO DE MERCANCÍAS;SAP;MM-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001537;TRAZA MODIFICACIÓN AGIL IDENTIFICACIÓN C;SAP;MM-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001538;TRAZA CREACIÓN PROGRAMA DE RECIBO DATAMA;SAP;MM-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001539;TRAZA MODIFICACIÓN REPORTE ZCDMM05;SAP;MM-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001540;TRAZA MM MODIFICACIÓN ZCDMM05_DEV PARA M;SAP;MM-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;Tambien trabajado por Miguel Escobar
#N/D;8000001541;TRAZA CREACIÓN PROGRAMA IMPRESIÓN ETIQUE;SAP;MM-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001542;TRAZA AJUSTE EN REPORTE ZSDPRE;;SD-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001543;TRAZA AJUSTE MEMORANDO DE RECLAMOS;WEB;SD-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001544;TRAZA AJUSTE INTERFAZ SAP A KNAPP;REALTRACK;SD-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001545;TRAZA AJUSTE INTERFAZ SAP A VOCOLLECT;SAP;SD-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001546;TRAZA ARCHIVO DESPACHO PARA GS1;SAP;SD-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001547;TRAZA ARCHIVO RECIBO DROGUERIA GS1;SAP;SD-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001573;CREAR IND DE IMPUESTOS IVA COPIDROGAS -;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
#N/D;8000001578;TRAZA CREACIÓN PROGRAMA RECIBO CONTINGEN;SAP;MM-IS;GENERAL;TRAZABILIDAD - PILOTO INVIMA;;;;CERRADO;;;;
#N/D;8000001581;CAMBIO INDICADOR DE IMP RETEIVA FACTURAC;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
#N/D;8000001585;CREACIÓN DE LA SOCIEDAD ICOM DENTRO DE L;;SD-IS;CONTRALORIA;CONTABILIDAD;;;;CERRADO;;;;Tambien Trabajado por Miguel Escobar
#N/D;8000001586;ERROR FECHAS DE VENCIMIENTO PREASOCIADOS;SAP;FI-BL-IS;CONTRALORIA;CARTERA;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;Tambien Trabajado por Miguel Escobar y Jorge Quiroga
#N/D;8000001593;MODIFICAR ACTA RECEPCIÓN - INCLUIR COLUM;SAP;SD-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
#N/D;8000001612;MODIFICACIÓN CUM NTI;;SD-IS;NTI;SISTEMAS NTI;;;;CERRADO;;;;
#N/D;8000001613;LIBERACIÓN NOTA SAP 1817206 MEDIOS MAGNÉ;SAP;FI-BL-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
20/02/2013;8000001616;EXCLUSIÓN DE ZCDCDSEGUROS RECARGAS;WEB;FI-BL-IS;ADMINISTRATIVA;SEGUROS;DANILO CASTIBLANCO;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;;;18/06/2013;
22/02/2013;8000001619;AJUSTE CARGUE MASIVO LSMW;WEB;CO-PA;GENERAL;COSTOS Y PRESUPUESTOS;;;;CERRADO;;;;
22/02/2013;8000001620;REQUERIMIENTO CONTROL ZT5 VS 105;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
22/02/2013;8000001621;AJUSTE MENSAJE DE ERROR M7427 MOVIMIENTO;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
22/02/2013;8000001622;AJUSTE ESTRUCTURA PLANOS RECIBO;SAP;MM-IS;CONTRALORIA;CEDI – PPAL;;;;CERRADO;;;;
23/02/2013;8000001624;MODIFICACIÓN PLANTILLA CREACIÓN LOTES MA;SAP;MM-IS;COMERCIAL;MARCAS PROPIAS;;;;CERRADO;;;;
25/02/2013;8000001632;ENVÍO ARCHIVO PLANO TRAZABILIDAD A ASOCI;;SD-IS;DESARROLLO EMPRESARIAL;POS;;;;CERRADO;;;;
26/02/2013;8000001634;CREACIÓN GRUPO MATERIAL 4;SAP;MM-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
27/02/2013;8000001636;AJUSTE PROGRAMA PLANOS DE RECIBO TRAZABI;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
28/02/2013;8000001638;IMPLEMENTACIÓN VOCOLLECT BMANGA;;SD-IS;CONTRALORIA;CEDI – REGIONALES;;;;CERRADO;;;;Tambien trabajado por Angela Piñero
28/02/2013;8000001639;NVO REPORTE ZCROSSSELLING ARCH PLANO SIP;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
28/02/2013;8000001640;AJUSTE EN POP UP CROSS SELLING;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
28/02/2013;8000001641;CARGUE DE TELEFERIAS ZTEL;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
01/03/2013;8000001643;INCLUIR NOTA FACTURAS EMITIDAS PEREIRA;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
04/03/2013;8000001652;VALIDACIÓN DE OFERTAS POR POSICIONES;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
05/03/2013;8000001654;AJUSTE DETERMINACIÓN DE LOTES TRAZA;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;Tambien trabajado por Giovanni Lopez
05/03/2013;8000001655;AJUSTE PLANO CATÁLOGO DE PRECIOS;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
08/03/2013;8000001659;MODIFICAR POSICIÓN TRANSACCIÓN ZCDMM05_D;SAP;MM-IS;CONTRALORIA;CEDI – PPAL;;;;CERRADO;;;;
18/03/2013;8000001682;GENERACIÓN LOG BORRADO PEDIDOS SIN CUPO;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
18/03/2013;8000001683;CREAR CLASES DE EXPEDICIÓN REMESAS;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
18/03/2013;8000001684;INDEPENDIZAR ALISTAMIENTO DE PEDIDOS ZON;;SD-IS;CONTRALORIA;LOGISTICA;;;;CERRADO;;;;
22/03/2013;8000001692;INCLUIR A ZCDCDSEGUROS TRASLADOS CEDI;SAP;FI-BL-IS;ADMINISTRATIVA;SEGUROS;DANILO CASTIBLANCO;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;;;18/06/2013;
22/03/2013;8000001693;CREACIÓN RAMO - BRICK;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
22/03/2013;8000001694;CREAR RUTAS DE REMESAS;WEB;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
02/04/2013;8000001713;ERROR EN FACTURA DE VENTAS;;SD-IS;NTI;CEDI – NTI;;;;CERRADO;;;;
03/04/2013;8000001715;MODIFICACIÓN CAMPO TRANSPORTISTA ENTREGA;WEB;SD-IS;CONTRALORIA;CEDI – PPAL;;;;CERRADO;;;;
09/04/2013;8000001723;CREACIÓN RUTAS Y ZONAS DE REMESAS;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
15/04/2013;8000001732;AJUSTE IMPRESIÓN DE FACTURA ASOCIADOS;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
17/04/2013;8000001735;REVISIÓN ZESTADISTICOS ALISTAMIEN PEDIDO;;SD-IS;CONTRALORIA;LOGISTICA;;;;CERRADO;;;;
18/04/2013;8000001737;AJUSTE ACTA RECEPCIÓN MEDICAMENTOS TRAZA;;SD-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
18/04/2013;8000001738;AJUSTE PRG ZCDSD_BAPIMSC2N TRAZA 400 PRO;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
#N/D;8000001753;ACTUALIZACION SPAM/SAINT;SAP;MM-IS;;;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;
24/04/2013;8000001755;CREACIÓN PRG TRASPASO STOCK TRAZA 400 PR;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
24/04/2013;8000001756;AJUSTE PRG ROTACIÓN NACIONAL TRAZA 400 P;SAP;MM-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
24/04/2013;8000001757;CONTROL EXCLUSIÓN ME21 CODI TRAZA  400 P;SAP;MM-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
25/04/2013;8000001759;CREACIÓN PRG ADMON MAESTRO CROSS SELLING;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
25/04/2013;8000001760;CREACIÓN GRUPO DE VENDEDORES;WEB;SD-IS;COMERCIAL;MERCADEO;;;;CERRADO;;;;
26/04/2013;8000001762;CAMBIO INF DOC 103 GENERADO RECIBO R1403;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
02/05/2013;8000001775;AJUSTE ERROR PARTICIÓN LOTES RMCIA TRAZA;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
03/05/2013;8000001777;CREACIÓN NUEVO REPORTE SURTIDO PRD TRAZA;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
03/05/2013;8000001778;MOD PLANOS WEB SIP ASOCIA TRANSFER TRAZA;;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
#N/D;8000001783;ACTUALIZACIÓN COMPONENTE ST-PI;SAP;MM-IS;;;;;;CERRADO;;;;
06/05/2013;8000001784;ERROR TIPO POSICIÓN EN ENTREGA TRAZA;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
06/05/2013;8000001785;PROG CREACIÓN CARGA AVISO DESPACHO TRAZA;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
07/05/2013;8000001790;CREACIÓN MOVI TRASLADOS ENTRE CEDI TRAZA;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;Tambien trabajado por Angela Piñero
09/05/2013;8000001793;CREAR NUEVO REPORTE SURTIDO LIBRE TRAZA;SAP;MM-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
10/05/2013;8000001795;HABILITAR COLUMNA FV ZMATERIALES_CUM;;SD-IS;ADMINISTRATIVA;SISTEMAS;;;;CERRADO;;;;Tambien trabajado por Miguel Escobar y Giovanni Lopez
14/05/2013;8000001803;ERROR ST22 DUMP CARTERA;WEB;FI-BL-IS;CONTRALORIA;CARTERA;;;;CERRADO;;;;
15/05/2013;8000001805;CREAR CONDICIÓN DE PAGO PARA CLIENTE NTI;VOCOLLECT;SD-IS;NTI;CARTERA – NTI;;;;CERRADO;;;;
16/05/2013;8000001807;FORMATO MULTICACH PARA CARGUE BANCOS;WEB;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;;;CERRADO;;;;
16/05/2013;8000001808;CAMBIO NOMBRE PESTAÑA DATOS DE CONTROL;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;;;CERRADO;;;;
16/05/2013;8000001809;"CREAR CLASE MOVIMIENTO ""SINIESTROS""";SAP;MM-IS;CONTRALORIA;CONTRALORIA;;;;CERRADO;;;;
16/05/2013;8000001810;MODIFICACIÓN FUNCIONALIDAD DE ZFI023;SAP;FI-BL-IS;CONTRALORIA;CARTERA;;;;CERRADO;;;;
20/05/2013;8000001822;CREACIÓN ARC PLANO MOVIMIENTO DE BANCOS;WEB;FI-BL-IS;CONTRALORIA;CARTERA;;;;CERRADO;;;;
20/05/2013;8000001823;CREACIÓN ARC PLANO ZRECAUDO_CARTERA;SAP;FI-BL-IS;CONTRALORIA;CARTERA;;;;CERRADO;;;;
21/05/2013;8000001825;CREAR MOTIVO DE BLOQUEO MAESTRO DEUDORES;WEB;SD-IS;CONTRALORIA;CARTERA;;;;CERRADO;;;;
27/05/2013;8000001832;MODIFICAR CTA COMPENSACIÓN EM/RF;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;;;CERRADO;;;;
#N/D;8000001833;PARAMETRIZACIÓN MÓDULO DE MAQUILA MP;SAP;MM-IS;COMERCIAL;MARCAS PROPIAS;;;;CERRADO;;;;
27/05/2013;8000001834;CALCULO IVA/MUESTRAS/DETERMINACION CUENT;SAP;FI-BL-IS;NTI;CONTABILIDAD – NTI;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;
#N/D;8000001836;PARAMETRIZACIÓN IMPORTACIONES MARCAS PRO;SAP;MM-IS;COMERCIAL;MARCAS PROPIAS;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;
31/05/2013;8000001840;REPORTE DETALLE CONTABILIZACIÓN DOCUMENT;WEB;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
31/05/2013;8000001841;NVO TIPO DOCUMENTO CONTABLE PROVISIONES;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;
31/05/2013;8000001842;VERIFICAR CÁLCULO DEL IMPUESTO DE CONSUM;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
31/05/2013;8000001843;CONOCER PROCEDIMIENTO DE LIBRO DE CAJA;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;
31/05/2013;8000001844;REPORTE VISUALIZAR DATOS ENTRADA MCIA IM;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
31/05/2013;8000001845;VERIFICAR CLASE DE CONDICIÓN IVA MWST;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
31/05/2013;8000001846;FBL3N TRAER EN EL LAYOUT NOMBRE DE USUAR;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
31/05/2013;8000001847;FBL3N VISUALIZAR CAMPO CLASE DE IMPUESTO;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
05/06/2013;8000001854;ERROR INFORMACIÓN ZPAG_TRANSFE Y FBL1N;SAP;FI-BL-IS;CONTRALORIA;TESORERIA;;;;CERRADO;;;;
#N/D;8000001855;MODIFICACIÓN PROTOCOLO ARCH ENTREGA VOCO;;SD-IS;CONTRALORIA;CEDI – REGIONALES;;;;CERRADO;;;;Tambien trabajado por Jorge Quiroga
05/06/2013;8000001856;MODIFICACIÓN PROTOCOLO ARCH ENTREGA VOCO LOTE FECHA;;SD-IS;CONTRALORIA;CEDI – REGIONALES;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;
05/06/2013;8000001857;AJUSTE DESCRIPCIÓN FONÉTICA VOCOLLECT;;SD-IS;COMERCIAL;CEDI – REGIONALES;;;;CERRADO;;;;
05/06/2013;8000001858;ELIMINACIÓN PUESTO DESCARGA VOCOLLECT;WEB;SD-IS;COMERCIAL;CEDI – REGIONALES;;;;CERRADO;;;;
05/06/2013;8000001859;ACTUALIZACIÓN CONFIG NVOS TIPOS FISCALES;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;Tambien trabajado por Giovanni Lopez
06/06/2013;8000001861;AMPLIAR #DÍGITOS CÓDIGO CENTROS DE COSTO;;CO-PA;GENERAL;COSTOS Y PRESUPUESTOS;;;;CERRADO;;;;
06/06/2013;8000001862;ERROR CÓDIGO DE BARRAS CATÁLOGO COPIDROG;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
07/06/2013;8000001864;ZCDFI_PAGARPROV INCLUIR FUNCI DE GUARDAR;SAP;FI-BL-IS;CONTRALORIA;TESORERIA;;;;CERRADO;;;;
11/06/2013;8000001873;CREACIÓN CUENTAS DE INGRESO TRADE MARKET;;SD-IS;DESARROLLO EMPRESARIAL;TRADE MARKETING;;;;CERRADO;;;;
12/06/2013;8000001875;MODIFICACIÓN DESARROLLOS UNIDADES DISPON;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
12/06/2013;8000001876;ENVIO AUTOMÁTICO ESTADO CUENTA PROVEEDOR;WEB;FI-BL-IS;CONTRALORIA;TESORERIA;;;;CERRADO;;;;
12/06/2013;8000001877;ENVIO AVISO PAGO + SOPORTES A PROVEEDOR;WEB;FI-BL-IS;GENERAL;TRAZABILIDAD;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;Tambien trabajado por Jose Macias y Giovanni Lopez
12/06/2013;8000001878;ERROR ZPAG_TRANSFE IMPRESIÓN AVISO PAGO;SAP;FI-BL-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
12/06/2013;8000001879;MOD ALISTAMIENTO PRODUCTOS POR CONTAMINA;SAP;MM-IS;CONTRALORIA;LOGISTICA;;;;CERRADO;;;;
13/06/2013;8000001881;ENVÍO ARCHIVO PARA PAGO PROV ENCRIPTADOS;SAP;FI-BL-IS;CONTRALORIA;TESORERIA;;;;CERRADO;;;;
13/06/2013;8000001882;ERROR EN TIEMPO DE EJECUCIÓN ZFACMAIL;;BC-ABA;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;
21/06/2013;8000001896;VISUALIZAR UNIDAD EMP CAJAS SELLADAS AGI;SAP;MM-IS;CONTRALORIA;CEDI – PPAL;;;;CERRADO;;;;
21/06/2013;8000001897;DÍAS GRACIA NTI;SAP;FI-BL-IS;NTI;CARTERA – NTI;;;;CERRADO;;;;
#N/D;8000001898;DESARROLLO MANEJO FICHEROS PRICAT;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
21/06/2013;8000001899;CREACIÓN PROGRAMA DE LECTURA PRICAT;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
21/06/2013;8000001900;CREACIÓN PRG FLUJO APROBA FICHERO PRICAT;SAP;MM-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
24/06/2013;8000001912;MOD IMPRESIÓN ESTADO DE CUENTA PROVEEDOR;SAP;FI-BL-IS;CONTRALORIA;TESORERIA;;;;CERRADO;;;;
#N/D;8000001913;ERROR EN BLOQUEOS DE CARTERA;WEB;FI-BL-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;Tambien tranajado por Hansel Espinoza
24/06/2013;8000001914;ERROR ASIGNACIÓN DE LOTES VOCOLLECT;;SD-IS;CONTRALORIA;CEDI – REGIONALES;;;;CERRADO;;;;
25/06/2013;8000001916;REPORTE SOPORTE DIAN EXCLUSIÓN ESPEC IVA;SAP;FI-BL-IS;CONTRALORIA;IMPUESTOS;;;;CERRADO;;;;
25/06/2013;8000001917;REQ PILOTO TRAZABILIDAD-SDA (AUTOMÁTICO);;SD-IS;GENERAL;TRAZABILIDAD;;;;CERRADO;;;;
26/06/2013;8000001919;ACTIVACIÓN DÍAS GRACIA PARA NTI;WEB;FI-BL-IS;NTI;CARTERA – NTI;;;;CERRADO;;;;Tambien trabajado por Jose Macias y Giovanni Lopez
26/06/2013;8000001920;MOD IMPRESIÓN FACTURA NTI - DÍAS GRACIA;SAP;FI-BL-IS;NTI;IMPUESTOS – NTI;;;;CERRADO;;;;Tambien trabajado por Jose Macias y Giovanni Lopez
26/06/2013;8000001921;IDENTIFICAR TERC CUENT CONTA MED MAGNÉTI;SAP;FI-BL-IS;NTI;IMPUESTOS – NTI;;;;CERRADO;;;;Tambien trabajado por Jose Macias y Giovanni Lopez
02/07/2013;8000001933;CREAR IND RETENCIÓN IMPUESTO CREE NTI;SAP;FI-BL-IS;NTI;CARTERA – NTI;;;;CERRADO;;;;
02/07/2013;8000001934;ELIM IND RETENCIÓN ICA FACTURA EMITI NTI;WEB;FI-BL-IS;NTI;IMPUESTOS – NTI;;;;CERRADO;;;;
02/07/2013;8000001935;GENERAR INFO TELEFERIAS PROCESO DE FONDO;WEB;SD-IS;COMERCIAL;VENTAS;;;;CERRADO;;;;
03/07/2013;8000001937;CREAR PROG REVISIÓN ALEATORIA CUBETA KNA;;SD-IS;CONTRALORIA;CEDI – PPAL;SIN USUARIO;SIN EMPRESA;SIN CONSULTOR;ANULADO;ANULADO;ANULADO;ANULADO;
10/07/2013;8000001963;ASIGNAR TRX A TABLAS KNAPP_VOCOLLECT CM;WEB;SD-IS;CONTRALORIA;CEDI PPAL – LOGISTICA;;;;CERRADO;;;;Tambien trabajado por Jose Macias y Giovanni Lopez
24/07/2013;8000001984;INCLUIR INF ETIQUETA GRAN VOLUMEN KNAPP;SAP;MM-IS;CONTRALORIA;CEDI PPAL – LOGISTICA;;;;CERRADO;;;;
24/07/2013;8000001985;REVISIÓN CARGUE PLANTILLA TRANSAC ZMM02;SAP;MM-IS;COMERCIAL;SOPORTE TECNOLOGICO;;;;CERRADO;;;;Tambien trabajado por Jose Macias y Giovanni Lopez
